category,timestamp,n_pkts_dropped,n_bits_dropped,n_pkts_bypassed,n_rx_bits,n_rx_pkts,n_tx_bits,n_tx_pkts,n_rx_offload_bits,n_rx_offload_pkts,n_tx_offload_bits,n_tx_offload_pkts
OutboundTrafficMetrics,30-05-2023 07:18:11,0,0,1,17496,8,17496,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:11,0,0,1,13968,7,13968,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:21,2,18,3,3976,3,3832,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:21,0,0,3,8160,3,8160,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:21,2,18,3,3976,3,3832,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:21,0,0,3,7584,3,7584,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:31,2,18,6,18960,8,18816,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:31,0,0,6,16320,7,16320,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:31,2,18,6,18960,8,18816,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:31,0,0,6,16032,7,16032,7,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:41,2,18,2,6488,4,6344,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:41,0,0,3,5408,4,5408,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:41,2,18,2,6488,4,6344,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:41,0,0,3,5112,4,5112,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:51,1,17,3,7792,3,7648,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:51,0,0,4,8888,3,8888,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:51,1,17,3,7792,3,7648,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:51,0,0,4,8192,3,8192,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:18:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:18:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:01,1,9,2,8720,4,8648,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:01,0,0,3,8528,4,8528,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:01,1,9,2,8720,4,8648,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:01,0,0,3,8240,3,8240,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:11,3,27,4,16792,8,16576,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:11,0,0,7,13856,6,13856,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:11,3,27,4,16792,8,16576,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:11,0,0,7,13272,6,13272,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:21,2,26,1,18448,18,18240,17,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:21,0,0,2,128976,22,128976,22,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:21,2,26,1,18448,18,18240,17,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:21,0,0,2,128680,21,128680,21,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:31,1,9,5,21944,9,21872,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:31,1,6,7,17624,8,17568,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:31,1,9,5,21944,9,21872,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:31,1,6,7,17328,8,17280,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:41,2,18,2,1784,3,1640,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:41,0,0,3,2456,2,2456,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:41,2,18,2,1784,3,1640,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:41,0,0,3,1880,2,1880,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:51,0,0,3,8376,4,8376,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:51,0,0,4,9056,3,9056,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:51,0,0,3,8376,4,8376,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:51,0,0,4,8768,3,8768,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:19:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:19:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:01,0,0,1,1520,2,1520,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:01,0,0,1,2080,2,2080,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:01,0,0,1,1520,2,1520,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:01,0,0,1,1504,2,1504,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:11,2,18,5,20208,12,20064,12,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:11,0,0,8,17200,8,17200,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:11,2,18,5,20208,12,20064,12,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:11,0,0,8,16912,8,16912,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:21,1,9,7,23376,29,23304,29,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:21,0,0,1,545656,62,545656,62,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:21,1,9,7,23376,29,23304,29,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:21,0,0,1,545072,62,545072,62,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:31,2,18,9,19824,10,19680,10,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:31,0,0,1,18744,9,18744,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:31,2,18,9,19824,10,19680,10,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:31,0,0,1,18448,9,18448,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:41,2,18,1,5688,6,5544,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:41,0,0,2,7840,8,7840,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:41,2,18,1,5688,6,5544,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:41,0,0,2,7544,8,7544,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:51,2,26,4,2720,2,2512,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:51,0,0,5,2376,2,2376,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:51,2,26,4,2720,2,2512,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:51,0,0,5,1800,1,1800,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:20:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:20:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:01,0,0,1,1416,2,1416,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:01,0,0,1,1856,2,1856,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:01,0,0,1,1416,2,1416,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:01,0,0,1,1448,2,1448,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:11,1,9,4,14576,7,14504,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:11,0,0,6,6144,6,6144,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:11,1,9,4,14576,7,14504,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:11,0,0,6,5560,6,5560,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:21,3,35,7,60632,68,60352,68,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:21,0,0,11,220840,64,220840,64,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:21,3,35,7,60632,68,60352,68,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:21,0,0,11,220552,64,220552,64,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:31,0,0,11,101872,111,101872,111,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:31,0,0,16,1194688,167,1194688,167,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:31,0,0,11,101872,111,101872,111,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:31,0,0,16,1194104,166,1194104,166,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:41,1,9,11,87744,97,87672,97,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:41,0,0,17,332088,92,332088,92,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:41,1,9,11,87744,97,87672,97,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:41,0,0,17,331792,91,331792,91,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:51,2,18,4,18192,8,18048,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:51,0,0,9,44712,10,44712,10,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:51,2,18,4,18192,8,18048,8,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:51,0,0,9,44136,9,44136,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:21:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:21:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:01,1,9,1,1872,2,1800,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:01,0,0,1,2168,2,2168,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:01,1,9,1,1872,2,1800,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:01,0,0,1,1880,2,1880,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:11,0,0,2,23952,9,23952,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:11,0,0,4,18120,9,18120,9,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:11,0,0,2,23952,9,23952,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:11,0,0,4,17536,8,17536,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:21,1,9,1,5552,2,5480,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:21,0,0,1,2144,2,2144,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:21,1,9,1,5552,2,5480,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:21,0,0,1,1848,2,1848,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:31,0,0,3,18920,7,18920,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:31,0,0,5,11816,6,11816,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:31,0,0,3,18920,7,18920,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:31,0,0,5,11520,6,11520,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:41,1,9,1,1936,2,1864,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:41,0,0,1,2528,2,2528,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:41,1,9,1,1936,2,1864,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:41,0,0,1,1944,2,1944,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:51,1,17,1,2088,1,1952,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:51,0,0,1,1440,1,1440,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:51,1,17,1,2088,1,1952,1,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:51,0,0,1,1152,1,1152,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:22:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:22:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:01,2,18,1,1872,3,1728,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:01,0,0,1,2280,2,2280,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:01,2,18,1,1872,3,1728,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:01,0,0,1,1584,2,1584,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:11,1,9,2,19928,9,19856,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:11,0,0,3,16280,6,16280,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:11,1,9,2,19928,9,19856,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:11,0,0,3,15984,6,15984,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:21,1,17,1,8696,3,8552,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:21,0,0,1,3968,3,3968,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:21,1,17,1,8696,3,8552,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:21,0,0,1,3384,3,3384,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:31,1,9,2,11968,5,11896,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:31,0,0,3,9864,4,9864,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:31,1,9,2,11968,5,11896,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:31,0,0,3,9576,4,9576,4,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:41,1,9,2,1368,2,1296,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:41,0,0,2,1664,2,1664,2,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:41,1,9,2,1368,2,1296,2,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:41,0,0,2,1376,1,1376,1,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:51,1,9,6,7040,6,6968,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:51,0,0,9,12456,8,12456,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:51,1,9,6,7040,6,6968,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:51,0,0,9,11880,8,11880,8,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:23:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:23:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:01,0,0,1,3824,4,3824,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:01,0,0,1,5008,5,5008,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:01,0,0,1,3824,4,3824,4,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:01,0,0,1,4712,5,4712,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:11,1,9,3,13000,7,12928,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:11,0,0,6,9904,5,9904,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:11,1,9,3,13000,7,12928,6,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:11,0,0,6,9320,5,9320,5,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:21,1,9,8,9816,7,9744,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:21,0,0,1,28216,10,28216,10,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:21,1,9,8,9816,7,9744,7,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:21,0,0,1,27928,10,27928,10,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:21,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:21,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:31,1,9,8,42864,14,42792,14,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:31,0,0,1,42072,14,42072,14,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:31,1,9,8,42864,14,42792,14,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:31,0,0,1,41496,14,41496,14,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:31,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:31,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:41,1,9,1,108376,29,108304,29,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:41,0,0,2,366936,47,366936,47,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:41,1,9,1,108376,29,108304,29,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:41,0,0,2,366648,47,366648,47,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:41,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:41,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:51,3,35,1,17056,11,16768,11,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:51,0,0,1,30248,15,30248,15,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:51,3,35,1,17056,11,16768,11,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:51,0,0,1,29960,15,29960,15,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:24:51,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:24:51,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:01,2,18,2,4672,3,4528,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:01,0,0,2,2888,3,2888,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:01,2,18,2,4672,3,4528,3,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:01,0,0,2,2312,3,2312,3,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:01,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:01,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:11,3,27,6,6088,6,5872,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:11,0,0,8,14952,6,14952,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:11,3,27,6,6088,6,5872,5,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:11,0,0,8,14544,6,14544,6,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:11,0,0,0,0,0,0,0,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:11,0,0,0,0,0,0,0,0,0,0,0
OutboundTrafficMetrics,30-05-2023 07:25:21,3,35,1,12128,9,11848,9,0,0,0,0
InboundTrafficMetrics,30-05-2023 07:25:21,0,0,1,36632,13,36632,13,0,0,0,0
